servicio;latitud;longitud;correlativo
105R;-33.40647916;-70.72794648;45
105R;-33.40730902;-70.73181233;46
105R;-33.4071445;-70.73326066;47
105R;-33.40638386;-70.73606269;48
105R;-33.40708223;-70.73771097;49
105R;-33.40713646;-70.73834645;50
105R;-33.40561266;-70.74539112;51
105R;-33.40424144;-70.74478308;52
105R;-33.40275518;-70.74530171;53
105R;-33.4023474;-70.74800304;54
105R;-33.40178502;-70.74887342;55
105R;-33.40027632;-70.75289656;56
105R;-33.39961777;-70.75546371;57
105R;-33.39740004;-70.76113878;58
105R;-33.39413042;-70.7595892;59
105R_fjudo;-33.54133914;-70.70556627;0
105R_fjudo;-33.54376982;-70.70783255;1
105R_fjudo;-33.53822777;-70.70754045;2
105R_fjudo;-33.53197414;-70.70587765;3
105R_fjudo;-33.53184365;-70.70553051;4
105R_fjudo;-33.53278611;-70.70257701;5
105R_fjudo;-33.53069287;-70.70199757;6
105R_fjudo;-33.52548259;-70.69921443;7
105R_fjudo;-33.52503831;-70.69873198;8
105R_fjudo;-33.52442096;-70.69903215;9
105R_fjudo;-33.51953425;-70.69566356;10
105R_fjudo;-33.50719967;-70.68956674;11
105R_fjudo;-33.50629905;-70.69212204;12
105R_fjudo;-33.49519045;-70.68670707;13
105R_fjudo;-33.4885183;-70.68727725;14
105R_fjudo;-33.487776;-70.68814539;15
105R_fjudo;-33.48140734;-70.68563268;16
105R_fjudo;-33.47879789;-70.68520548;17
105R_fjudo;-33.47670734;-70.6857461;18
105R_fjudo;-33.47502274;-70.68694023;19
105R_fjudo;-33.47290785;-70.68794303;20
105R_fjudo;-33.46414057;-70.68806355;21
105R_fjudo;-33.46134942;-70.68839677;22
105R_fjudo;-33.45678773;-70.68961013;23
105R_fjudo;-33.45041795;-70.69181029;24
105R_fjudo;-33.44851151;-70.69207449;25
105R_fjudo;-33.440069;-70.6915233;26
105R_fjudo;-33.43716509;-70.69218761;27
105R_fjudo;-33.43010396;-70.6921796;28
105R_fjudo;-33.42043307;-70.6904433;29
105R_fjudo;-33.41741335;-70.69034176;30
105R_fjudo;-33.41552773;-70.6917247;31
105R_fjudo;-33.41221855;-70.69234873;32
105R_fjudo;-33.40886435;-70.69362777;33
105R_fjudo;-33.40563576;-70.7035111;34
105R_fjudo;-33.40465513;-70.70530909;35
105R_fjudo;-33.40401973;-70.70560849;36
105R_fjudo;-33.40352002;-70.70653416;37
105R_fjudo;-33.40368213;-70.70851573;38
105R_fjudo;-33.40242997;-70.71234043;39
105R_fjudo;-33.40136834;-70.72063079;40
105R_fjudo;-33.40070788;-70.7214349;41
105R_fjudo;-33.40115754;-70.72865824;42
105R_fjudo;-33.40102614;-70.73096727;43
105R_fjudo;-33.40205814;-70.73133181;44
105R_fjudo;-33.40647916;-70.72794648;45
105R_fjudo;-33.40727956;-70.73133863;46
105R_fjudo;-33.40721212;-70.73293943;47
105R_fjudo;-33.40642444;-70.73574092;48
105R_fjudo;-33.40645238;-70.73632211;49
105R_fjudo;-33.40494151;-70.73602324;50
105R_fjudo;-33.4029642;-70.74518762;51
105R_fjudo;-33.40275518;-70.74530171;52
105R_fjudo;-33.40246073;-70.74763974;53
105R_fjudo;-33.40103542;-70.75086898;54
105R_fjudo;-33.39961777;-70.75546371;55
105R_fjudo;-33.39740004;-70.76113878;56
105R_fjudo;-33.39413042;-70.7595892;57
106I;-33.52268926;-70.80051838;0
106I;-33.52092567;-70.80086942;1
106I;-33.52036908;-70.80069638;2
106I;-33.52032126;-70.79840215;3
106I;-33.51963948;-70.79442604;4
106I;-33.5226815;-70.79421971;5
106I;-33.52496932;-70.79440693;6
106I;-33.52448747;-70.77716988;7
106I;-33.5254636;-70.7631388;8
106I;-33.52538487;-70.75725836;9
106I;-33.52630673;-70.75711551;10
106I;-33.52667315;-70.75734903;11
106I;-33.52681205;-70.75709343;12
106I;-33.51124343;-70.75734915;13
106I;-33.49468781;-70.7572513;14
106I;-33.49364201;-70.75659514;15
106I;-33.49153244;-70.75336671;16
106I;-33.48821618;-70.75128727;17
106I;-33.48706348;-70.74989724;18
106I;-33.48553828;-70.74742354;19
106I;-33.48143611;-70.74479063;20
106I;-33.4722149;-70.73742845;21
106I;-33.47086444;-70.73598112;22
106I;-33.46382763;-70.72325213;23
106I;-33.45907369;-70.71229147;24
106I;-33.45167613;-70.68086143;25
106I;-33.45107953;-70.67963425;26
106I;-33.4478747;-70.66719035;27
106I;-33.44603524;-70.65843082;28
106I;-33.44228748;-70.64392352;29
106I;-33.44174445;-70.64270849;30
106I;-33.43775574;-70.636771;31
106I;-33.43677333;-70.63262209;32
106I;-33.43473635;-70.6277329;33
106I;-33.43004813;-70.62212774;34
106I;-33.42961867;-70.61979655;35
106I;-33.4349362;-70.6165932;36
106I;-33.45326074;-70.61248997;37
106I;-33.45376585;-70.60901354;38
106I;-33.46200997;-70.61029563;39
106I;-33.4623775;-70.60560046;40
106I;-33.46445293;-70.60132402;41
106I;-33.46465341;-70.59836872;42
106I;-33.494034;-70.59984493;43
106I;-33.4980078;-70.59730237;44
106I;-33.50776741;-70.59015054;45
106I;-33.51029542;-70.59062741;46
106I;-33.51074298;-70.58948368;47
106I;-33.51008803;-70.5878138;48
106I;-33.51086804;-70.57616881;49
106I;-33.50666979;-70.57512382;50
106I;-33.50853636;-70.56089345;51
106I;-33.50523315;-70.5610925;52
106I;-33.50435535;-70.56561953;53
106IPM;-33.52268926;-70.80051838;0
106IPM;-33.52092567;-70.80086942;1
106IPM;-33.52036908;-70.80069638;2
106IPM;-33.52032126;-70.79840215;3
106IPM;-33.51963948;-70.79442604;4
106IPM;-33.5226815;-70.79421971;5
106IPM;-33.52496932;-70.79440693;6
106IPM;-33.52448747;-70.77716988;7
106IPM;-33.5254636;-70.7631388;8
106IPM;-33.52538487;-70.75725836;9
106IPM;-33.52630673;-70.75711551;10
106IPM;-33.52667315;-70.75734903;11
106IPM;-33.52681205;-70.75709343;12
106IPM;-33.51124343;-70.75734915;13
106IPM;-33.49468781;-70.7572513;14
106IPM;-33.49364201;-70.75659514;15
106IPM;-33.49153244;-70.75336671;16
106IPM;-33.48821618;-70.75128727;17
106IPM;-33.48706348;-70.74989724;18
106IPM;-33.48553828;-70.74742354;19
106IPM;-33.48143611;-70.74479063;20
106IPM;-33.4722149;-70.73742845;21
106IPM;-33.47086444;-70.73598112;22
106IPM;-33.46382763;-70.72325213;23
106IPM;-33.45907369;-70.71229147;24
106IPM;-33.45167613;-70.68086143;25
106IPM;-33.45107953;-70.67963425;26
106IPM;-33.4478747;-70.66719035;27
106IPM;-33.44603524;-70.65843082;28
106IPM;-33.44228748;-70.64392352;29
106IPM;-33.44174445;-70.64270849;30
106IPM;-33.43775574;-70.636771;31
106IPM;-33.43677333;-70.63262209;32
106IPM;-33.43473635;-70.6277329;33
106IPM;-33.43004813;-70.62212774;34
106IPM;-33.42961867;-70.61979655;35
106IPM;-33.4349362;-70.6165932;36
106IPM;-33.45326074;-70.61248997;37
106IPM;-33.45313757;-70.61363884;38
106IPM;-33.45471372;-70.61379715;39
106IPM;-33.45522507;-70.60914809;40
106IPM;-33.46195545;-70.6103269;41
106IPM;-33.46242523;-70.60539691;42
106IPM;-33.46421073;-70.60192212;43
106IPM;-33.46461955;-70.60029413;44
106IPM;-33.46900848;-70.60052546;45
106IPM;-33.46907841;-70.59860062;46
106IPM;-33.494034;-70.59984493;47
106IPM;-33.4980078;-70.59730237;48
106IPM;-33.50776741;-70.59015054;49
106IPM;-33.51029542;-70.59062741;50
106IPM;-33.51074298;-70.58948368;51
106IPM;-33.51008803;-70.5878138;52
106IPM;-33.51086804;-70.57616881;53
106IPM;-33.50666979;-70.57512382;54
106IPM;-33.50853636;-70.56089345;55
106IPM;-33.50523315;-70.5610925;56
106IPM;-33.50435535;-70.56561953;57
106I_cvd;-33.52268926;-70.80051838;0
106I_cvd;-33.52092567;-70.80086942;1
106I_cvd;-33.52036908;-70.80069638;2
106I_cvd;-33.52032126;-70.79840215;3
106I_cvd;-33.51963948;-70.79442604;4
106I_cvd;-33.5226815;-70.79421971;5
106I_cvd;-33.52496932;-70.79440693;6
106I_cvd;-33.52448747;-70.77716988;7
106I_cvd;-33.5254636;-70.7631388;8
106I_cvd;-33.52538487;-70.75725836;9
106I_cvd;-33.52630673;-70.75711551;10
106I_cvd;-33.52667315;-70.75734903;11
106I_cvd;-33.52681205;-70.75709343;12
106I_cvd;-33.51124343;-70.75734915;13
106I_cvd;-33.49468781;-70.7572513;14
106I_cvd;-33.49364201;-70.75659514;15
106I_cvd;-33.49153244;-70.75336671;16
106I_cvd;-33.48821618;-70.75128727;17
106I_cvd;-33.48706348;-70.74989724;18
106I_cvd;-33.48553828;-70.74742354;19
106I_cvd;-33.48143611;-70.74479063;20
106I_cvd;-33.4722149;-70.73742845;21
106I_cvd;-33.47086444;-70.73598112;22
106I_cvd;-33.46382763;-70.72325213;23
106I_cvd;-33.45907369;-70.71229147;24
106I_cvd;-33.45167613;-70.68086143;25
106I_cvd;-33.45107953;-70.67963425;26
106I_cvd;-33.4478747;-70.66719035;27
106I_cvd;-33.44603524;-70.65843082;28
106I_cvd;-33.44228748;-70.64392352;29
106I_cvd;-33.44174445;-70.64270849;30
106I_cvd;-33.43775574;-70.636771;31
106I_cvd;-33.43677333;-70.63262209;32
106I_cvd;-33.43473635;-70.6277329;33
106I_cvd;-33.43004813;-70.62212774;34
106I_cvd;-33.42961867;-70.61979655;35
106I_cvd;-33.4349362;-70.6165932;36
106I_cvd;-33.45326074;-70.61248997;37
106I_cvd;-33.45376585;-70.60901354;38
106I_cvd;-33.46200997;-70.61029563;39
106I_cvd;-33.4623775;-70.60560046;40
106I_cvd;-33.46445293;-70.60132402;41
106I_cvd;-33.46465341;-70.59836872;42
106I_cvd;-33.47369372;-70.59876071;43
106I_cvd;-33.47382378;-70.60125967;44
106I_cvd;-33.49309682;-70.60188351;45
106I_cvd;-33.49318635;-70.5998401;46
106I_cvd;-33.494034;-70.59984493;47
106I_cvd;-33.49563251;-70.59897018;48
106I_cvd;-33.50776741;-70.59015054;49
106I_cvd;-33.51029542;-70.59062741;50
106I_cvd;-33.51074298;-70.58948368;51
106I_cvd;-33.51008803;-70.5878138;52
106I_cvd;-33.51086804;-70.57616881;53
106I_cvd;-33.50666979;-70.57512382;54
106I_cvd;-33.50853636;-70.56089345;55
106I_cvd;-33.50523315;-70.5610925;56
106I_cvd;-33.50435535;-70.56561953;57
106R;-33.50449032;-70.56564349;0
106R;-33.50535938;-70.56109477;1
106R;-33.50853636;-70.56089345;2
106R;-33.50666979;-70.57512382;3
106R;-33.51079605;-70.57615674;4
106R;-33.51010859;-70.58832016;5
106R;-33.49563251;-70.59897018;6
106R;-33.49379112;-70.59979741;7
106R;-33.49279935;-70.59977917;8
106R;-33.46454646;-70.59826992;9
106R;-33.46435222;-70.60144052;10
106R;-33.46261754;-70.60447512;11
106R;-33.46221298;-70.60576958;12
106R;-33.46189514;-70.61011059;13
106R;-33.45366821;-70.6088934;14
106R;-33.42991126;-70.61672589;15
106R;-33.42775153;-70.61775061;16
106R;-33.42882668;-70.62036263;17
106R;-33.42993839;-70.62224401;18
106R;-33.4344677;-70.62758806;19
106R;-33.43654189;-70.63239187;20
106R;-33.43664823;-70.63458817;21
106R;-33.43708222;-70.63518791;22
106R;-33.4375057;-70.63658345;23
106R;-33.44162625;-70.64278156;24
106R;-33.44216913;-70.64400734;25
106R;-33.44719739;-70.66591875;26
106R;-33.45091404;-70.67986774;27
106R;-33.45151049;-70.68110567;28
106R;-33.45862737;-70.71195993;29
106R;-33.46413768;-70.72430195;30
106R;-33.46768791;-70.73097893;31
106R;-33.47076406;-70.7360652;32
106R;-33.47179223;-70.73734469;33
106R;-33.47391348;-70.73913028;34
106R;-33.47845718;-70.74243873;35
106R;-33.48119193;-70.74483954;36
106R;-33.48442582;-70.74701376;37
106R;-33.48614182;-70.74874866;38
106R;-33.48826601;-70.75158962;39
106R;-33.49114499;-70.75461816;40
106R;-33.49242047;-70.75561256;41
106R;-33.49330447;-70.75686817;42
106R;-33.49399301;-70.75728032;43
106R;-33.49640593;-70.75755511;44
106R;-33.52401377;-70.75728446;45
106R;-33.52405798;-70.76305643;46
106R;-33.52545704;-70.76296639;47
106R;-33.52440618;-70.77717899;48
106R;-33.52489767;-70.79686032;49
106R;-33.51991989;-70.79685426;50
106R;-33.52033179;-70.79891916;51
106R;-33.52042192;-70.80078361;52
106R;-33.52268926;-70.80051838;53
107I;-33.38064584;-70.63721564;0
107I;-33.38205056;-70.63258737;1
107I;-33.38465454;-70.6258958;2
107I;-33.38678977;-70.62261373;3
107I;-33.38738633;-70.62113051;4
107I;-33.38851048;-70.61999033;5
107I;-33.38768549;-70.61755619;6
107I;-33.38776415;-70.61636435;7
107I;-33.3880529;-70.61566017;8
107I;-33.38892529;-70.61653635;9
107I;-33.38968391;-70.61852852;10
107I;-33.39080916;-70.61937719;11
107I;-33.39259875;-70.61976516;12
107I;-33.39407845;-70.62109351;13
107I;-33.39307506;-70.62403141;14
107I;-33.39406052;-70.6259097;15
107I;-33.39466953;-70.62623283;16
107I;-33.39619242;-70.62632571;17
107I;-33.40008721;-70.62916151;18
107I;-33.39960388;-70.63231353;19
107I;-33.39788104;-70.63986119;20
107I;-33.39700595;-70.64193054;21
107I;-33.39622352;-70.64585083;22
107I;-33.39534925;-70.6525969;23
107I;-33.39585428;-70.65800362;24
107I;-33.39756543;-70.66893815;25
107I;-33.39853726;-70.67110706;26
107I;-33.40304078;-70.68419264;27
107I;-33.40201002;-70.68903266;28
107I;-33.4002191;-70.69405133;29
107I;-33.39997584;-70.69601418;30
107I;-33.40016189;-70.6975768;31
107I;-33.40212768;-70.70153952;32
107I;-33.40278349;-70.70238021;33
107I;-33.40700972;-70.70524758;34
107I;-33.40856989;-70.70590174;35
107I;-33.4085072;-70.70783601;36
107I;-33.41881372;-70.70333829;37
107I;-33.42022802;-70.70410796;38
107I;-33.42079155;-70.70181755;39
107I;-33.42848114;-70.70400038;40
107I;-33.42805117;-70.70641189;41
107I;-33.43236896;-70.70720629;42
107I;-33.43816948;-70.70707251;43
107I;-33.44152894;-70.70738573;44
107I;-33.44781645;-70.70725076;45
107I;-33.45549329;-70.70576594;46
107I;-33.47133878;-70.70440852;47
107I;-33.47833379;-70.70266228;48
107I;-33.47917373;-70.70191465;49
107I;-33.48318218;-70.69633224;50
107I;-33.48462724;-70.69221697;51
107I;-33.48427261;-70.68978859;52
107I;-33.48482595;-70.68822805;53
107I;-33.48633538;-70.68665374;54
107I;-33.48939615;-70.68240797;55
107I;-33.4934289;-70.67763172;56
107I;-33.49877556;-70.6703723;57
107I;-33.49938598;-70.66924303;58
107I;-33.50039707;-70.66648528;59
107I;-33.50250835;-70.65834474;60
107I;-33.50377787;-70.65445062;61
107I;-33.50726082;-70.63870297;62
107I;-33.5071238;-70.63200449;63
107I;-33.50776043;-70.62405019;64
107I;-33.50866332;-70.60668103;65
107I;-33.50978681;-70.59160854;66
107I;-33.51074298;-70.58948368;67
107I;-33.51009092;-70.58758778;68
107I;-33.51083225;-70.57614663;69
107I;-33.51181193;-70.56574308;70
107I;-33.51156157;-70.56414523;71
107I;-33.51181429;-70.56055398;72
107I;-33.50523315;-70.5610925;73
107I;-33.50435535;-70.56561953;74
107I_cvd;-33.38064584;-70.63721564;0
107I_cvd;-33.38205056;-70.63258737;1
107I_cvd;-33.38465454;-70.6258958;2
107I_cvd;-33.38678977;-70.62261373;3
107I_cvd;-33.38738633;-70.62113051;4
107I_cvd;-33.38851048;-70.61999033;5
107I_cvd;-33.38768549;-70.61755619;6
107I_cvd;-33.38776415;-70.61636435;7
107I_cvd;-33.3880529;-70.61566017;8
107I_cvd;-33.38892529;-70.61653635;9
107I_cvd;-33.38968391;-70.61852852;10
107I_cvd;-33.39080916;-70.61937719;11
107I_cvd;-33.39259875;-70.61976516;12
107I_cvd;-33.39407845;-70.62109351;13
107I_cvd;-33.39307506;-70.62403141;14
107I_cvd;-33.39406052;-70.6259097;15
107I_cvd;-33.39466953;-70.62623283;16
107I_cvd;-33.39619242;-70.62632571;17
107I_cvd;-33.40008721;-70.62916151;18
107I_cvd;-33.39960388;-70.63231353;19
107I_cvd;-33.39788104;-70.63986119;20
107I_cvd;-33.39700595;-70.64193054;21
107I_cvd;-33.39622352;-70.64585083;22
107I_cvd;-33.39534925;-70.6525969;23
107I_cvd;-33.39585428;-70.65800362;24
107I_cvd;-33.39756543;-70.66893815;25
107I_cvd;-33.39853726;-70.67110706;26
107I_cvd;-33.40304078;-70.68419264;27
107I_cvd;-33.40201002;-70.68903266;28
107I_cvd;-33.4002191;-70.69405133;29
107I_cvd;-33.39997584;-70.69601418;30
107I_cvd;-33.40016189;-70.6975768;31
107I_cvd;-33.40212768;-70.70153952;32
107I_cvd;-33.40278349;-70.70238021;33
107I_cvd;-33.40700972;-70.70524758;34
107I_cvd;-33.40856989;-70.70590174;35
107I_cvd;-33.4085072;-70.70783601;36
107I_cvd;-33.4160651;-70.70451054;37
107I_cvd;-33.41589389;-70.70121656;38
107I_cvd;-33.41922544;-70.70093742;39
107I_cvd;-33.42088301;-70.70106654;40
107I_cvd;-33.42079155;-70.70181755;41
107I_cvd;-33.42848114;-70.70400038;42
107I_cvd;-33.42805117;-70.70641189;43
107I_cvd;-33.43236896;-70.70720629;44
107I_cvd;-33.44781645;-70.70725076;45
107I_cvd;-33.45549329;-70.70576594;46
107I_cvd;-33.47133878;-70.70440852;47
107I_cvd;-33.47833379;-70.70266228;48
107I_cvd;-33.47917373;-70.70191465;49
107I_cvd;-33.48318218;-70.69633224;50
107I_cvd;-33.48462724;-70.69221697;51
107I_cvd;-33.48427261;-70.68978859;52
107I_cvd;-33.48482595;-70.68822805;53
107I_cvd;-33.48633538;-70.68665374;54
107I_cvd;-33.48939615;-70.68240797;55
107I_cvd;-33.4934289;-70.67763172;56
107I_cvd;-33.49877556;-70.6703723;57
107I_cvd;-33.49938598;-70.66924303;58
107I_cvd;-33.50039707;-70.66648528;59
107I_cvd;-33.50250835;-70.65834474;60
107I_cvd;-33.50377787;-70.65445062;61
107I_cvd;-33.50726082;-70.63870297;62
107I_cvd;-33.5071238;-70.63200449;63
107I_cvd;-33.50776043;-70.62405019;64
107I_cvd;-33.50866332;-70.60668103;65
107I_cvd;-33.50978681;-70.59160854;66
107I_cvd;-33.51074298;-70.58948368;67
107I_cvd;-33.51009092;-70.58758778;68
107I_cvd;-33.51083225;-70.57614663;69
107I_cvd;-33.51181193;-70.56574308;70
107I_cvd;-33.51156157;-70.56414523;71
107I_cvd;-33.51181429;-70.56055398;72
107I_cvd;-33.50523315;-70.5610925;73
107I_cvd;-33.50435535;-70.56561953;74
107R;-33.50475116;-70.56427027;0
107R;-33.50535938;-70.56109477;1
107R;-33.51166074;-70.56057276;2
107R;-33.51149012;-70.56409011;3
107R;-33.51177586;-70.56574243;4
107R;-33.51079605;-70.57615674;5
107R;-33.51003407;-70.58780205;6
107R;-33.51047971;-70.58961882;7
107R;-33.50971468;-70.59160721;8
107R;-33.50860273;-70.60648613;9
107R;-33.50705428;-70.63112044;10
107R;-33.50703096;-70.63835416;11
107R;-33.50675273;-70.64029739;12
107R;-33.50398775;-70.65291527;13
107R;-33.50091402;-70.66425622;14
107R;-33.49925685;-70.66945584;15
107R;-33.49190037;-70.67929205;16
107R;-33.48471659;-70.68831202;17
107R;-33.48421954;-70.68971222;18
107R;-33.48452038;-70.69211803;19
107R;-33.48326108;-70.69583873;20
107R;-33.47939675;-70.70143474;21
107R;-33.47833571;-70.70252242;22
107R;-33.47133878;-70.70440852;23
107R;-33.45549329;-70.70576594;24
107R;-33.44781645;-70.70725076;25
107R;-33.4419982;-70.70736265;26
107R;-33.43816948;-70.70707251;27
107R;-33.43239601;-70.70720682;28
107R;-33.42805117;-70.70641189;29
107R;-33.42848114;-70.70400038;30
107R;-33.42072031;-70.70175164;31
107R;-33.42055745;-70.70244748;32
107R;-33.41890388;-70.70334005;33
107R;-33.4085072;-70.70783601;34
107R;-33.4086299;-70.7054728;35
107R;-33.40562734;-70.70412382;36
107R;-33.40285606;-70.70234937;37
107R;-33.40085575;-70.69893428;38
107R;-33.40012176;-70.6965546;39
107R;-33.40034782;-70.69387105;40
107R;-33.4020164;-70.68922632;41
107R;-33.40309498;-70.68484957;42
107R;-33.40324645;-70.68299237;43
107R;-33.40218237;-70.6789936;44
107R;-33.39970416;-70.67218307;45
107R;-33.39851601;-70.67067658;46
107R;-33.39761225;-70.66881003;47
107R;-33.39594958;-70.65829571;48
107R;-33.39534925;-70.6525969;49
107R;-33.39622352;-70.64585083;50
107R;-33.39700595;-70.64193054;51
107R;-33.39799364;-70.63953001;52
107R;-33.3997504;-70.63214424;53
107R;-33.40115884;-70.62996642;54
107R;-33.3946384;-70.62516787;55
107R;-33.39322384;-70.62437822;56
107R;-33.39308394;-70.62404233;57
107R;-33.39385518;-70.62161617;58
107R;-33.39444671;-70.62120786;59
107R;-33.39312916;-70.61989327;60
107R;-33.39374106;-70.61861448;61
107R;-33.3939575;-70.6172316;62
107R;-33.3937582;-70.61591627;63
107R;-33.39310933;-70.61449587;64
107R;-33.39168708;-70.61359874;65
107R;-33.39030885;-70.61347651;66
107R;-33.38913003;-70.61397076;67
107R;-33.38788467;-70.61542055;68
107R;-33.38761485;-70.6167486;69
107R;-33.3876527;-70.61799635;70
107R;-33.3880168;-70.61912114;71
107R;-33.38853048;-70.6198402;72
107R;-33.38738633;-70.62113051;73
107R;-33.38678977;-70.62261373;74
107R;-33.38465454;-70.6258958;75
107R;-33.38205056;-70.63258737;76
107R;-33.38064584;-70.63721564;77
107cI;-33.38951179;-70.6137413;0
107cI;-33.38854572;-70.61451898;1
107cI;-33.38788229;-70.61560326;2
107cI;-33.38892529;-70.61653635;3
107cI;-33.38964841;-70.61848486;4
107cI;-33.39012968;-70.61892381;5
107cI;-33.39099765;-70.61944519;6
107cI;-33.39259875;-70.61976516;7
107cI;-33.39407845;-70.62109351;8
107cI;-33.39307506;-70.62403141;9
107cI;-33.39399853;-70.62582253;10
107cI;-33.39466953;-70.62623283;11
107cI;-33.39619242;-70.62632571;12
107cI;-33.40008721;-70.62916151;13
107cI;-33.39960388;-70.63231353;14
107cI;-33.39788104;-70.63986119;15
107cI;-33.39700595;-70.64193054;16
107cI;-33.39622352;-70.64585083;17
107cI;-33.39534925;-70.6525969;18
107cI;-33.39585428;-70.65800362;19
107cI;-33.39756543;-70.66893815;20
107cI;-33.39853726;-70.67110706;21
107cI;-33.40304078;-70.68419264;22
107cI;-33.40201002;-70.68903266;23
107cI;-33.4002191;-70.69405133;24
107cI;-33.39997584;-70.69601418;25
107cI;-33.40016189;-70.6975768;26
107cI;-33.40212768;-70.70153952;27
107cI;-33.40278349;-70.70238021;28
107cI;-33.40700972;-70.70524758;29
107cI;-33.40856989;-70.70590174;30
107cI;-33.4085072;-70.70783601;31
107cR;-33.4085072;-70.70783601;0
107cR;-33.4086299;-70.7054728;1
107cR;-33.40562734;-70.70412382;2
107cR;-33.40285606;-70.70234937;3
107cR;-33.40085575;-70.69893428;4
107cR;-33.40030732;-70.69749361;5
107cR;-33.40005875;-70.69588677;6
107cR;-33.4002998;-70.69408516;7
107cR;-33.4020164;-70.68922632;8
107cR;-33.40309498;-70.68484957;9
107cR;-33.40324645;-70.68299237;10
107cR;-33.40218237;-70.6789936;11
107cR;-33.39970416;-70.67218307;12
107cR;-33.39851601;-70.67067658;13
107cR;-33.39761225;-70.66881003;14
107cR;-33.39594958;-70.65829571;15
107cR;-33.39535239;-70.65303776;16
107cR;-33.39622352;-70.64585083;17
107cR;-33.39700595;-70.64193054;18
107cR;-33.39799364;-70.63953001;19
107cR;-33.3997504;-70.63214424;20
107cR;-33.40115884;-70.62996642;21
107cR;-33.3946384;-70.62516787;22
107cR;-33.39332062;-70.62456278;23
107cR;-33.39308394;-70.62404233;24
107cR;-33.39379912;-70.62176564;25
107cR;-33.39444671;-70.62120786;26
107cR;-33.39312916;-70.61989327;27
107cR;-33.39390303;-70.61795092;28
107cR;-33.39394451;-70.61684431;29
107cR;-33.39366266;-70.61563497;30
107cR;-33.39310933;-70.61449587;31
107cR;-33.39194729;-70.61370031;32
107cR;-33.39067908;-70.61344035;33
107cR;-33.38951179;-70.6137413;34
107cyR;-33.39635901;-70.64515455;0
107cyR;-33.39700595;-70.64193054;1
107cyR;-33.39799364;-70.63953001;2
107cyR;-33.3997504;-70.63214424;3
107cyR;-33.40115884;-70.62996642;4
107cyR;-33.3946384;-70.62516787;5
107cyR;-33.39332062;-70.62456278;6
107cyR;-33.39308394;-70.62404233;7
